date,open,high,low,close,volume,fear_greed,hash_rate,n_transactions,close_lag_1,close_lag_2,close_lag_3,close_lag_7,close_lag_14,close_lag_30,volume_lag_1,volume_lag_3,volume_lag_7,fear_greed_lag_1,fear_greed_lag_3,fear_greed_lag_7,hash_rate_lag_1,hash_rate_lag_3,hash_rate_lag_7,n_transactions_lag_1,n_transactions_lag_3,n_transactions_lag_7,return_1d,return_7d,return_30d,return_1d_lag_1,return_7d_lag_1,close_ma_7,close_ma_14,close_ma_30,volatility_7,volatility_14,volatility_30,fear_greed_ma_7,volume_ma_7,hash_rate_ma_7,fear_greed_ma_14,volume_ma_14,hash_rate_ma_14,rsi_14,macd,macd_signal,macd_diff,bb_upper,bb_lower,bb_width,day_of_week,day_of_month,month,quarter,is_weekend,dow_sin,dow_cos,month_sin,month_cos,target
2020-02-13,10325.33,10500.0,10080.0,10229.63,79344.358759,65.0,108969442.265353,340081.0,10326.46,10223.08,9851.83,9772.0,9513.21,8810.01,61008.06393,59573.084619,64949.706588,61.0,57.0,61.0,109742275.18922,93796521.681006,103791233.007671,344615.0,298104.0,315370.0,-0.009376882300420442,0.0468307408923454,0.1611371610247887,0.01011241230627169,0.07432553339353531,10070.218571428572,9745.274285714286,9248.752,0.02206934201342878,0.020752313103349643,0.021440313252961182,57.57142857142857,56189.04806371429,108294601.66974214,57.214285714285715,53368.912115142855,109722289.09083016,69.52407839249261,460.0361658222864,422.55589489175986,37.48027093052656,10558.528255746975,8490.065744253026,0.20220306223137574,3,13,2,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,10344.36
2020-02-14,10227.78,10381.56,10111.37,10344.36,47038.480173,63.0,104332444.722146,326078.0,10229.63,10326.46,10223.08,9813.73,9352.89,8821.41,79344.358759,62422.395224,43966.114632,65.0,52.0,56.0,108969442.265353,114190850.876276,106866528.80049,340081.0,365583.0,334938.0,0.011215459405667705,0.05407016496276151,0.17264246872098687,-0.009376882300420442,0.0468307408923454,10146.022857142858,9816.093571428572,9299.517,0.022094455668750602,0.019769975160072707,0.02145430430663083,58.57142857142857,56627.95742671428,107932589.65855014,57.785714285714285,53475.08767378571,109266703.10373235,71.03871591632068,464.4605439316365,430.9368246997352,33.52371923190128,10564.563882441644,8684.408117558358,0.18175660600397567,4,14,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,9904.72
2020-02-15,10344.36,10375.0,9801.0,9904.72,57657.202947,64.0,109742275.18922,322721.0,10344.36,10229.63,10326.46,9895.05,9384.61,8720.01,47038.480173,61008.06393,43600.843666,63.0,61.0,56.0,104332444.722146,109742275.18922,106866528.80049,326078.0,344615.0,318363.0,-0.04250045435387029,0.0009772563049201821,0.13586108272811614,0.011215459405667705,0.05407016496276151,10147.404285714287,9853.244285714287,9339.007333333335,0.02911570107568803,0.023866381726795997,0.022994879753963308,59.714285714285715,58636.008752571426,108343410.57122585,58.285714285714285,55552.168787571434,108813121.60446593,58.94860499882187,427.5629422346119,430.2620482067106,-2.699105972098664,10512.990489103224,8864.953510896776,0.1663890527149125,5,15,2,1,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,9917.27
2020-02-16,9904.46,10050.0,9638.12,9917.27,60023.999537,59.0,109742275.18922,292236.0,9904.72,10344.36,10229.63,10151.75,9331.51,8913.28,57657.202947,79344.358759,43408.475616,64.0,65.0,56.0,109742275.18922,108969442.265353,117630064.07536,322721.0,340081.0,317070.0,0.0012670726683845501,-0.02309749550570095,0.11263979141236447,-0.04250045435387029,0.0009772563049201821,10113.907142857144,9895.084285714285,9372.473666666665,0.026934711639352023,0.023719340968379233,0.022756920920883,60.142857142857146,61009.655027,107216583.58749159,58.42857142857143,56575.96071592857,108798868.07560237,59.16226735542496,394.7831922755795,423.1662770204844,-28.38308474490492,10485.860180408525,8993.053819591476,0.15052593715982812,6,16,2,1,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,9706.0
2020-02-17,9910.7,9964.16,9452.67,9706.0,70261.011901,49.0,121334769.047237,341491.0,9917.27,9904.72,10344.36,9851.83,9292.24,8915.96,60023.999537,47038.480173,59573.084619,59.0,63.0,57.0,109742275.18922,104332444.722146,93796521.681006,292236.0,326078.0,298104.0,-0.021303241718739208,-0.014802326065309734,0.08860963934337995,0.0012670726683845501,-0.02309749550570095,10093.074285714287,9924.638571428572,9398.808333333332,0.02573567388901106,0.024631224928389532,0.02320922327674606,59.0,62536.50178157142,111150618.92552456,57.714285714285715,57959.45203378572,109338069.84080963,54.06116235238373,347.74865094271263,408.08275180493007,-60.33410086221744,10483.755000466334,9028.337999533667,0.14995023706291638,0,17,2,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,10164.71
2020-02-18,9706.0,10250.0,9576.01,10164.71,70604.124019,53.0,115924938.580162,331050.0,9706.0,9917.27,9904.72,10223.08,9197.02,8701.7,70261.011901,57657.202947,62422.395224,49.0,64.0,52.0,121334769.047237,109742275.18922,114190850.876276,341491.0,322721.0,365583.0,0.04726045744900054,-0.005709629583256826,0.16812921613018128,-0.021303241718739208,-0.014802326065309734,10084.735714285713,9993.759285714286,9447.575333333334,0.02831273809535024,0.026873714437334984,0.02397343317849921,59.142857142857146,63705.32018085715,111398345.74036542,57.5,59194.87694471429,110369511.08488865,61.768817031562605,343.5275299446821,395.1717074328805,-51.64417748819841,10516.278010991015,9082.132989008986,0.14109059894301254,1,18,2,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,9593.79
2020-02-19,10164.78,10250.0,9350.0,9593.79,55162.586895,50.0,108969442.265353,334805.0,10164.71,9706.0,9917.27,10326.46,9612.04,8642.35,70604.124019,60023.999537,61008.06393,53.0,59.0,61.0,115924938.580162,109742275.18922,109742275.18922,331050.0,292236.0,344615.0,-0.0561668753953628,-0.07095074207424401,0.11009042679363845,0.04726045744900054,-0.005709629583256826,9980.06857142857,9992.455714285714,9479.29,0.034572608974411306,0.02947573655599473,0.02641436070277576,57.57142857142857,62870.252033,111287941.03695585,57.285714285714285,58501.460607571425,109421399.26351456,50.42818377656912,290.762064434035,374.2897788331114,-83.52771439907644,10514.717792129168,9091.751207870833,0.1483216314155651,2,19,2,1,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,9596.42
2020-02-20,9594.65,9699.0,9400.0,9596.42,60152.342914,44.0,97376948.4073364,316626.0,9593.79,10164.71,9706.0,10229.63,9772.0,8736.03,55162.586895,70261.011901,79344.358759,50.0,49.0,65.0,108969442.265353,121334769.047237,108969442.265353,334805.0,341491.0,340081.0,0.00027413566484146834,-0.06189959949675594,0.09848752808770111,-0.0561668753953628,-0.07095074207424401,9889.61,9979.914285714285,9507.969666666668,0.034790718712147756,0.029098640325304185,0.02638802117770549,54.57142857142857,60128.53548371429,109631870.48581064,56.07142857142857,58158.79177371429,108963236.07777639,50.47329375745464,246.317872772599,348.69539762100896,-102.37752484840996,10503.602703027549,9127.219296972451,0.1434267576924622,3,20,2,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,9677.05
2020-02-21,9597.21,9755.51,9550.21,9677.05,42181.554524,44.0,119016270.275633,338484.0,9596.42,9593.79,10164.71,10344.36,9813.73,8682.36,60152.342914,70604.124019,47038.480173,44.0,53.0,63.0,97376948.4073364,115924938.580162,104332444.722146,316626.0,331050.0,326078.0,0.00840209161333072,-0.06450954916495566,0.11456447325381558,0.00027413566484146834,-0.06189959949675594,9794.279999999999,9970.151428571427,9541.126,0.03453947211454997,0.029175946261869125,0.026338836236687264,51.857142857142854,59434.688962428576,111729559.85059449,55.214285714285715,58031.32319457142,109831074.7545723,51.917891432330094,215.12190639657274,321.9806993761217,-106.85879297954898,10492.95340361114,9167.112596388859,0.1370087792480437,4,21,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,9650.86
2020-02-22,9677.05,9709.17,9560.02,9650.86,24636.757623,43.0,114379272.732427,304597.0,9677.05,9596.42,9593.79,9904.72,9895.05,8404.52,42181.554524,55162.586895,57657.202947,44.0,50.0,64.0,119016270.275633,108969442.265353,109742275.18922,338484.0,334805.0,322721.0,-0.002706403294392312,-0.025630204589326966,0.14829401322145697,0.00840209161333072,-0.06450954916495566,9758.014285714287,9952.709285714285,9582.670666666667,0.031215126340816798,0.029066011778592256,0.025489112519341613,48.857142857142854,54717.482487571426,112391988.07105264,54.285714285714285,56676.74562007143,110367699.32113925,51.393519608168724,186.13985973277158,294.8125314474517,-108.67267171468012,10474.617373603434,9217.383626396566,0.13027168016185794,5,22,2,1,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,9936.4
2020-02-23,9650.85,9990.0,9645.0,9936.4,37702.089843,46.0,109742275.18922,285579.0,9650.86,9677.05,9596.42,9917.27,10151.75,8439.0,24636.757623,60152.342914,60023.999537,43.0,44.0,59.0,114379272.732427,97376948.4073364,109742275.18922,304597.0,316626.0,292236.0,0.02958700053673957,0.0019289582717822995,0.17743808508117076,-0.002706403294392312,-0.025630204589326966,9760.747142857143,9937.327142857142,9632.584,0.03364371599345555,0.029344626428241868,0.02588210083608763,47.0,51528.63824557143,112391988.07105263,53.57142857142857,56269.14663628571,109804285.8292721,56.54655001394678,184.0899957114725,272.66802430025587,-88.57802858878335,10453.807343267561,9302.609656732437,0.1158566167359531,6,23,2,1,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,9656.13
2020-02-24,9936.4,9990.0,9473.56,9656.13,55796.59612,46.0,108969442.265353,328890.0,9936.4,9650.86,9677.05,9706.0,9851.83,8340.58,37702.089843,42181.554524,70261.011901,46.0,44.0,49.0,109742275.18922,119016270.275633,121334769.047237,285579.0,338484.0,341491.0,-0.028206392657300516,-0.005138058932619094,0.15772883900160406,0.02958700053673957,0.0019289582717822995,9753.622857142856,9923.348571428573,9676.435666666664,0.034488908747873484,0.029247030120608926,0.026436923718792363,46.57142857142857,49462.293134,110625512.81649777,52.785714285714285,55999.397457785715,110888065.87101117,50.848325844367295,158.02836440462488,249.74009232112968,-91.7117279165048,10397.416381330262,9404.91161866974,0.10278494206897824,0,24,2,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,9315.84
2020-02-25,9655.52,9675.0,9250.0,9315.84,54379.344552,44.0,111020255.745151,334593.0,9656.13,9936.4,9650.86,10164.71,10223.08,8615.0,55796.59612,24636.757623,70604.124019,46.0,43.0,53.0,108969442.265353,114379272.732427,115924938.580162,328890.0,304597.0,331050.0,-0.03524082629376357,-0.08351148237382067,0.08135113174695308,-0.028206392657300516,-0.005138058932619094,9632.355714285715,9858.545714285716,9699.796999999999,0.029258175168968777,0.028299850008372228,0.02690083458133196,45.285714285714285,47144.46749585714,109924843.84006763,52.214285714285715,55424.893838357144,110661594.79021654,44.92845588353755,108.66317333054576,221.52470852301292,-112.86153519246716,10431.506621837183,9341.201378162816,0.11703778120645775,1,25,2,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,8785.25
2020-02-26,9316.48,9377.44,8633.63,8785.25,92130.345482,41.0,104700775.427287,329967.0,9315.84,9656.13,9936.4,9593.79,10326.46,8907.57,54379.344552,37702.089843,55162.586895,44.0,46.0,50.0,111020255.745151,109742275.18922,108969442.265353,334593.0,285579.0,334805.0,-0.056955679788403435,-0.08427743363154716,-0.013732140190871323,-0.03524082629376357,-0.08351148237382067,9516.85,9748.459285714285,9695.719666666666,0.02945743639507821,0.030877709704207272,0.02836907323662914,44.0,52425.57586542858,109315034.29177248,50.785714285714285,57647.913949214286,110301487.66436417,37.58154607914141,26.422147009481705,182.50419622030668,-156.08204921082498,10563.188147595081,9110.844852404918,0.16531610314904677,2,26,2,1,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,8823.21
2020-02-27,8786.0,8971.77,8531.0,8823.21,72483.578762,39.0,113169220.498612,338781.0,8785.25,9315.84,9656.13,9596.42,10229.63,9374.21,92130.345482,55796.59612,60152.342914,41.0,46.0,44.0,104700775.427287,108969442.265353,97376948.4073364,329967.0,328890.0,316626.0,0.00432087874562459,-0.08057275525664787,-0.058778286383599276,-0.056955679788403435,-0.08427743363154716,9406.391428571429,9648.000714285712,9677.353000000001,0.02977918407455324,0.031150012750993567,0.026606854474522594,43.285714285714285,54187.18098657143,111571073.16195472,48.92857142857143,57157.858235142856,110601471.82388267,38.358169650510135,-35.28466446154562,138.94642408393622,-174.23108854548184,10637.764711498241,8937.216288501759,0.19273579830883344,3,27,2,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,8692.91
2020-02-28,8823.25,8900.0,8445.0,8692.91,71155.208977,40.0,121637665.569937,368590.0,8823.21,8785.25,9315.84,9677.05,10344.36,9301.53,72483.578762,54379.344552,42181.554524,39.0,44.0,44.0,113169220.498612,111020255.745151,119016270.275633,338781.0,334593.0,338484.0,-0.014767867930152279,-0.10169834815362111,-0.06543224609284715,0.00432087874562459,-0.08057275525664787,9265.8,9530.039999999999,9657.065666666665,0.028450865640748342,0.03055363711107239,0.026692816410969652,42.714285714285715,58326.274479857144,111945558.20399813,47.285714285714285,58880.48172114285,111837559.02729632,36.67150334150619,-93.62265448059406,92.43260837103017,-186.05526285162424,10699.917465438204,8754.849534561796,0.2237533726768606,4,28,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,8523.61
2020-02-29,8690.8,8790.0,8523.55,8523.61,36748.183035,38.0,107010351.35583,307527.0,8692.91,8823.21,8785.25,9650.86,9904.72,9513.21,71155.208977,92130.345482,24636.757623,40.0,41.0,43.0,121637665.569937,104700775.427287,114379272.732427,368590.0,329967.0,304597.0,-0.01947564164359228,-0.11680306211052693,-0.1040237732584478,-0.014767867930152279,-0.10169834815362111,9104.764285714286,9431.389285714287,9624.079,0.02795942074069073,0.029377391316070475,0.026459850959490203,42.0,60056.47811014286,110892855.15019856,45.42857142857143,57386.98029885714,111642421.6106256,34.545979267469306,-151.7675451851992,43.5925776597843,-195.3601228449835,10729.078830313696,8562.874169686305,0.2541416912115161,5,29,2,1,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,8531.88
2020-03-01,8523.61,8750.0,8411.0,8531.88,43892.201779,39.0,136264979.784043,309849.0,8523.61,8692.91,8823.21,9936.4,9917.27,9352.89,36748.183035,72483.578762,37702.089843,38.0,39.0,46.0,107010351.35583,113169220.498612,109742275.18922,307527.0,338781.0,285579.0,0.0009702461750360492,-0.1413509923110986,-0.0877814237096769,-0.01947564164359228,-0.11680306211052693,8904.118571428571,9332.432857142858,9596.712,0.021259325066519785,0.029368534018966854,0.026345240138659437,41.0,60940.779815285714,114681812.949459,44.0,56234.70903042857,113536900.51025581,34.744947934027024,-194.9333992109132,-4.112617714355203,-190.820781496558,10761.272802352303,8398.6851976477,0.2769128966540322,6,1,3,1,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,8915.24
2020-03-02,8530.3,8965.75,8498.0,8915.24,60401.31773,38.0,114708937.784307,342821.0,8531.88,8523.61,8692.91,9656.13,9706.0,9384.61,43892.201779,71155.208977,55796.59612,39.0,40.0,46.0,136264979.784043,121637665.569937,108969442.265353,309849.0,368590.0,328890.0,0.04493265259239476,-0.07672742599778581,-0.0500148647626274,0.0009702461750360492,-0.1413509923110986,8798.277142857143,9275.95,9581.066333333332,0.03238303435600931,0.03261315006960897,0.02773271512087688,39.857142857142854,61598.59718814286,115501740.88073815,43.214285714285715,55530.445161071424,113063626.84861796,43.342790879112,-195.94991277281588,-42.48007672604734,-153.46983604676853,10691.02671422422,8338.14728577578,0.2639165550729357,0,2,3,1,0,0.0,1.0,1.0,6.123233995736766e-17,8760.07
2020-03-03,8911.18,8919.65,8651.0,8760.07,55154.997282,38.0,117788372.355698,342324.0,8915.24,8531.88,8523.61,9315.84,10164.71,9331.51,60401.31773,36748.183035,54379.344552,38.0,38.0,44.0,114708937.784307,107010351.35583,111020255.745151,342821.0,307527.0,334593.0,-0.017405027795101446,-0.05965860298158843,-0.06123767750342657,0.04493265259239476,-0.07672742599778581,8718.881428571429,9175.618571428571,9562.018333333333,0.030811072414015064,0.02892865336847534,0.02787839656838261,39.0,61709.404721000006,116468614.68224487,42.142857142857146,54426.93610842857,113196729.26115625,40.98869008581922,-206.8915127113687,-75.36236392311162,-131.5291487882571,10594.501609286617,8278.033390713383,0.26443489818839744,1,3,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,8750.87
2020-03-04,8760.07,8848.29,8660.0,8750.87,38696.482578,40.0,128566393.355566,358745.0,8760.07,8915.24,8531.88,8785.25,9593.79,9292.24,55154.997282,43892.201779,92130.345482,38.0,39.0,41.0,117788372.355698,136264979.784043,104700775.427287,342324.0,309849.0,329967.0,-0.0010502199183338723,-0.003913377536211127,-0.058260440970099636,-0.017405027795101446,-0.05965860298158843,8713.97,9115.41,9543.972666666667,0.022132585554024854,0.025765501787651905,0.027874666564980444,38.857142857142854,54075.995734714284,119877988.67199901,41.42857142857143,53250.78580007143,114596511.48188575,40.84703457817368,-213.84015639300924,-103.05792241709115,-110.78223397591809,10497.101757265293,8227.557242734707,0.25935072907386186,2,4,3,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,9054.68
2020-03-05,8750.99,9159.42,8746.54,9054.68,58201.866355,41.0,125486958.784175,349529.0,8750.87,8760.07,8915.24,8823.21,9596.42,9197.02,38696.482578,60401.31773,72483.578762,40.0,38.0,39.0,128566393.355566,114708937.784307,113169220.498612,358745.0,342821.0,338781.0,0.034717690926730604,0.026234216345298433,-0.015476752252360004,-0.0010502199183338723,-0.003913377536211127,8747.037142857143,9076.714285714286,9539.228000000001,0.02586907958945234,0.02798400783203913,0.028594477988200136,39.142857142857146,52035.75110514286,121637665.56993659,41.214285714285715,53111.46604585714,116604369.36594565,47.32147119669712,-192.6117700308423,-120.96869193984139,-71.64307809100092,10345.284373261331,8250.406626738668,0.23135856225981072,3,5,3,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,9131.88
2020-03-06,9054.64,9170.0,8985.5,9131.88,43782.948044,39.0,119328089.641393,338383.0,9054.68,8750.87,8760.07,8692.91,9677.05,9612.04,58201.866355,55154.997282,71155.208977,41.0,38.0,40.0,125486958.784175,117788372.355698,121637665.569937,349529.0,342324.0,368590.0,0.008525977726435263,0.050497474378545126,-0.049954016004927326,0.034717690926730604,0.026234216345298433,8809.747142857143,9037.773571428572,9523.222666666667,0.024517044297796463,0.027988174576661334,0.027351108119904,39.0,48125.42811471428,121307726.15157315,40.857142857142854,53225.85129728572,116626642.17778565,48.8534122218142,-167.62643290913547,-130.3002401337002,-37.32619277543526,10270.640573796965,8247.766426203034,0.22151781972539406,4,6,3,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,8886.66
